,node_number,x_loc,y_loc,z_loc,x_disp,y_disp,z_disp
0,1,-0.12424,0.9775799999999999,0.0,0.00039212,0.0012075999999999999,0.0
1,2,0.0,0.0,0.0,-0.00028158,0.00077267,0.0
2,3,-0.11782999999999999,0.92715,0.0,0.00031401,0.0011977000000000001,0.0
3,4,-0.11142,0.87672,0.0,0.00023596,0.0011878,0.0
4,5,-0.10500999999999999,0.82629,0.0,0.00015763,0.0011783,0.0
5,6,-0.098605,0.77586,0.0,7.816600000000001e-05,0.0011689,0.0
6,7,-0.092196,0.72543,0.0,-3.4208999999999997e-06,0.001159,0.0
7,8,-0.085787,0.675,0.0,-8.7728e-05,0.001147,0.0
8,9,-0.07926699999999999,0.62371,0.0,-0.00017611,0.0011307,0.0
9,10,-0.07155800000000001,0.56305,0.0,-0.00028185,0.0011027,0.0
10,11,-0.06217,0.48918,0.0,-0.00040433,0.0010497,0.0
11,12,-0.052748,0.41505,0.0,-0.0005017999999999999,0.0009714000000000001,0.0
12,13,-0.044994,0.35403,0.0,-0.00054335,0.00089177,0.0
13,14,-0.038463,0.30264,0.0,-0.00053932,0.00082491,0.0
14,15,-0.032054,0.25221,0.0,-0.00050068,0.00077467,0.0
15,16,-0.025644999999999998,0.20178,0.0,-0.00044316,0.00075159,0.0
16,17,-0.019236000000000003,0.15135,0.0,-0.00038874,0.00075266,0.0
17,18,-0.012827000000000002,0.10092999999999999,0.0,-0.00034819,0.00076205,0.0
18,19,-0.006417699999999999,0.050497,0.0,-0.0003151,0.0007685,0.0
19,20,1.0469,0.4611,0.0,0.00078216,-0.00034635,0.0
20,21,0.046015,0.020268,0.0,-0.00029542,0.00080395,0.0
21,22,0.09203099999999999,0.040535,0.0,-0.00031184,0.00083486,0.0
22,23,0.13805,0.060802999999999996,0.0,-0.00033573,0.0008635,0.0
23,24,0.18406,0.08107,0.0,-0.00038514,0.00086129,0.0
24,25,0.23008,0.10134,0.0,-0.00049479,0.00075903,0.0
25,26,0.27614,0.12163,0.0,-0.00064486,-0.00030117,0.0
26,27,0.32297,0.14225,0.0,-0.00064486,-0.00030117,0.0
27,28,0.37651,0.16583,0.0,-0.00064486,-0.00030117,0.0
28,29,0.44192,0.19464,0.0,-0.00064486,-0.00030117,0.0
29,30,0.51831,0.22829000000000002,0.0,-0.00019145,0.00043843,0.0
30,31,0.5947100000000001,0.26194,0.0,-0.00023571,4.3655e-06,0.0
31,32,0.66381,0.29236999999999996,0.0,-2.2635e-05,-0.00043283,0.0
32,33,0.72164,0.31785,0.0,0.00047442,-0.00075622,0.0
33,34,0.77075,0.33948,0.0,-0.00060254,0.00021839,0.0
34,35,0.81677,0.35975,0.0,-0.00060254,0.00021839,0.0
35,36,0.8627799999999999,0.38001999999999997,0.0,-0.00060254,0.00021839,0.0
36,37,0.9088,0.40028,0.0,0.00078216,-0.00034635,0.0
37,38,0.95481,0.42055,0.0,0.00078216,-0.00034635,0.0
38,39,1.0008,0.44082,0.0,0.00078216,-0.00034635,0.0
39,40,1.0016,0.48108,0.0,0.00078216,-0.00034635,0.0
40,41,0.95629,0.50105,0.0,0.00078216,-0.00034635,0.0
41,42,0.91099,0.52103,0.0,0.00078216,-0.00034635,0.0
42,43,0.86569,0.54101,0.0,0.00078216,-0.00034635,0.0
43,44,0.8204,0.56098,0.0,-0.00060254,0.00021839,0.0
44,45,0.7751,0.58096,0.0,-0.00060254,0.00021839,0.0
45,46,0.72856,0.60149,0.0,-0.00060254,0.00021839,0.0
46,47,0.6772,0.6241300000000001,0.0,-0.00060254,0.00021839,0.0
47,48,0.61526,0.65145,0.0,0.00068356,-0.00041205,0.0
48,49,0.54193,0.68379,0.0,6.6251e-05,0.00028407,0.0
49,50,0.46133,0.71933,0.0,0.00014445,0.00029593,0.0
50,51,0.38073,0.75488,0.0,0.00012319999999999999,0.00045566,0.0
51,52,0.3074,0.78722,0.0,0.00014266,0.00056469,0.0
52,53,0.24545999999999998,0.8145399999999999,0.0,0.00016093,0.00065702,0.0
53,54,0.1941,0.83719,0.0,0.00018407,0.00072953,0.0
54,55,0.14755,0.8577100000000001,0.0,0.00020945,0.00079561,0.0
55,56,0.10226,0.87769,0.0,0.00023757,0.0008611000000000001,0.0
56,57,0.056961000000000005,0.89766,0.0,0.00026777,0.00092839,0.0
