,node_number,x_loc,y_loc,z_loc,x_disp,y_disp,z_disp
0,1,-0.013577,0.86661,0.0,0.00010579,0.00094864,0.0
1,2,0.0,0.0,0.0,-0.00054289,8.531399999999999e-05,0.0
2,3,-0.012803,0.81721,0.0,-5.9363999999999996e-05,0.00094576,0.0
3,4,-0.012029,0.7678,0.0,-0.00024289,0.0009437000000000001,0.0
4,5,-0.011255,0.7184,0.0,-0.00044411,0.00090675,0.0
5,6,-0.010481,0.66899,0.0,-0.00061973,0.00081867,0.0
6,7,-0.009706900000000001,0.61959,0.0,-0.00073493,0.00070682,0.0
7,8,-0.008932899999999999,0.57018,0.0,-0.00079589,0.00059883,0.0
8,9,-0.0081401,0.51958,0.0,-0.00082464,0.00050096,0.0
9,10,-0.0072805000000000005,0.46471,0.0,-0.0008349999999999999,0.00040542,0.0
10,11,-0.0062887,0.40141,0.0,-0.00082661,0.00029996,0.0
11,12,-0.0054302,0.34661,0.0,-0.00079698,0.00021168,0.0
12,13,-0.0046377,0.29602,0.0,-0.00074762,0.00014044,0.0
13,14,-0.0038637,0.24661999999999998,0.0,-0.00068445,9.224799999999999e-05,0.0
14,15,-0.0030897,0.19721,0.0,-0.00062212,7.1527e-05,0.0
15,16,-0.0023156999999999995,0.14781,0.0,-0.00057754,7.2057e-05,0.0
16,17,-0.0015417,0.09840399999999999,0.0,-0.00055612,7.9715e-05,0.0
17,18,-0.00076765,0.048999,0.0,-0.00054827,8.4462e-05,0.0
18,19,1.0552,0.23889000000000002,0.0,-0.00057204,0.0007231,0.0
19,20,0.047662,0.010790000000000001,0.0,-0.00054404,9.151e-05,0.0
20,21,0.095324,0.021581,0.0,-0.00054921,9.415e-05,0.0
21,22,0.14299,0.032371,0.0,-0.00055046,8.9385e-05,0.0
22,23,0.19065,0.043162,0.0,-0.00055046,8.9385e-05,0.0
23,24,0.23831,0.053952,0.0,-0.00055046,8.9385e-05,0.0
24,25,0.28597,0.064742,0.0,-0.00055046,8.9385e-05,0.0
25,26,0.33415,0.07565,0.0,-0.00055046,8.9385e-05,0.0
26,27,0.38774000000000003,0.087782,0.0,0.00067314,-5.7015e-05,0.0
27,28,0.45182,0.10228999999999999,0.0,-0.0014632,-0.00018928,0.0
28,29,0.52735,0.11939000000000001,0.0,-0.0013192,-8.5788e-05,0.0
29,30,0.60211,0.13631,0.0,-0.00089366,0.00045879,0.0
30,31,0.66709,0.15103,0.0,-0.00059471,0.00082237,0.0
31,32,0.7216199999999999,0.16337000000000002,0.0,-0.00041687,0.0010738,0.0
32,33,0.76951,0.17421,0.0,-0.00031391,0.0012314,0.0
33,34,0.81717,0.185,0.0,-0.00024945,0.0013053,0.0
34,35,0.8648299999999999,0.19579000000000002,0.0,-0.00020984,0.0012727,0.0
35,36,0.9124899999999999,0.20658,0.0,-0.00017728,0.0010964,0.0
36,37,0.96016,0.21736999999999998,0.0,-1.5941e-06,0.00069719,0.0
37,38,1.0078,0.22816,0.0,0.00041811,0.00038995,0.0
38,39,1.0131,0.26361999999999997,0.0,-0.00057204,0.0007231,0.0
39,40,0.9710200000000001,0.28834,0.0,0.00048966,0.00042522,0.0
40,41,0.9289200000000001,0.31306,0.0,0.00022753,0.0013052,0.0
41,42,0.8868299999999999,0.33779000000000003,0.0,0.00022753,0.0013052,0.0
42,43,0.84473,0.36251,0.0,0.00022753,0.0013052,0.0
43,44,0.8026300000000001,0.38724000000000003,0.0,0.00022753,0.0013052,0.0
44,45,0.75975,0.41242,0.0,0.00022753,0.0013052,0.0
45,46,0.7126399999999999,0.44009,0.0,-0.00032563,0.00098692,0.0
46,47,0.65465,0.47415,0.0,-0.00088575,0.00049018,0.0
47,48,0.58875,0.51285,0.0,-0.0010144,0.00016026,0.0
48,49,0.51848,0.55412,0.0,-0.00098873,7.6029e-05,0.0
49,50,0.44875,0.59508,0.0,-0.00093901,0.00018,0.0
50,51,0.38383,0.63321,0.0,-0.00090754,0.00040325,0.0
51,52,0.32807,0.66596,0.0,-0.0011232000000000002,0.00082517,0.0
52,53,0.28169,0.69319,0.0,-0.0011232000000000002,0.00082517,0.0
53,54,0.23890999999999998,0.71832,0.0,-0.0011232000000000002,0.00082517,0.0
54,55,0.19680999999999998,0.74305,0.0,-1.8727000000000002e-05,0.0005095,0.0
55,56,0.15471,0.76777,0.0,-1.8727000000000002e-05,0.0005095,0.0
56,57,0.11262,0.7924899999999999,0.0,-1.8727000000000002e-05,0.0005095,0.0
57,58,0.070521,0.81722,0.0,-5.402e-05,0.00068406,0.0
58,59,0.028425,0.8419399999999999,0.0,2.6146e-05,0.00080508,0.0
59,60,0.098273,0.60852,0.0,-0.00081227,0.00052131,0.0
60,61,0.89735,0.23665999999999998,0.0,-1.9922e-05,0.0011656,0.0
61,62,0.8835,0.26341,0.0,5.1347e-05,0.0012212,0.0
62,63,0.8474299999999999,0.26931,0.0,-5.2024e-06,0.0012819,0.0
63,64,0.25748000000000004,0.34003,0.0,-0.0010061,0.00023339,0.0
64,65,0.23098000000000002,0.29858,0.0,-0.0010081,0.00019756,0.0
65,66,0.2155,0.36925,0.0,-0.00094548,0.000279,0.0
66,67,0.25142,0.25873,0.0,-0.00099371,0.00014725,0.0
67,68,0.31621,0.30923,0.0,-0.0010952,0.00011582,0.0
68,69,0.13899,0.53,0.0,-0.00086633,0.00043529999999999996,0.0
69,70,0.1963,0.30161,0.0,-0.00092834,0.00019446,0.0
70,71,0.19926,0.25258,0.0,-0.00084312,6.7626e-05,0.0
71,72,0.38504,0.28371,0.0,-0.0014632,-0.00018928,0.0
72,73,0.17428,0.17054,0.0,-0.00058461,7.5985e-05,0.0
73,74,0.14619000000000001,0.2137,0.0,-0.00060954,5.1652e-05,0.0
74,75,0.14927,0.25672,0.0,-0.00076962,0.00011117,0.0
75,76,0.12082999999999999,0.57177,0.0,-0.00084684,0.00047197,0.0
76,77,0.20006,0.5132,0.0,-0.00088097,0.00042351,0.0
77,78,0.2309,0.44672,0.0,-0.00091679,0.00035028,0.0
78,79,0.35307,0.3774,0.0,-0.0010161,0.00012034,0.0
79,80,0.31456,0.23744,0.0,-0.0014632,-0.00018928,0.0
80,81,0.20715999999999998,0.20260999999999998,0.0,-0.00064102,-8.2393e-05,0.0
81,82,0.41568,0.33549,0.0,-0.0011422000000000001,-6.949e-05,0.0
82,83,0.14144,0.6096600000000001,0.0,-0.00084295,0.00048561,0.0
83,84,0.14779,0.18118,0.0,-0.00052074,9.1636e-05,0.0
84,85,0.09491799999999999,0.20844000000000001,0.0,-0.00064203,0.00010472,0.0
85,86,0.10206,0.30851999999999996,0.0,-0.00081358,0.0001972,0.0
86,87,0.10679000000000001,0.36049000000000003,0.0,-0.00086335,0.00026646,0.0
87,88,0.09186,0.51394,0.0,-0.00086425,0.00043923,0.0
88,89,0.07810700000000001,0.56247,0.0,-0.00084151,0.00049745,0.0
89,90,0.12255999999999999,0.6814399999999999,0.0,-0.00069359,0.00057209,0.0
90,91,0.068082,0.6108,0.0,-0.00079317,0.0005636,0.0
91,92,0.0705,0.6596,0.0,-0.00070187,0.00061876,0.0
92,93,0.16314,0.64873,0.0,-0.00081874,0.00049833,0.0
93,94,0.19999,0.6080300000000001,0.0,-0.0008658999999999999,0.00049676,0.0
94,95,0.23501999999999998,0.56299,0.0,-0.00087711,0.00048955,0.0
95,96,0.32624000000000003,0.48363,0.0,-0.00094515,0.00031653,0.0
96,97,0.38192,0.44722,0.0,-0.00097598,0.00016642,0.0
97,98,0.44478999999999996,0.4069,0.0,-0.0009957,2.4594000000000002e-05,0.0
98,99,0.58319,0.35126,0.0,-0.00078489,0.00022439,0.0
99,100,0.75767,0.28536,0.0,-0.00023036,0.0011794000000000002,0.0
100,101,0.63944,0.27684000000000003,0.0,-0.00069377,0.00057971,0.0
101,102,0.57294,0.28115999999999997,0.0,-0.00098229,0.00017841,0.0
102,103,0.49481,0.27466999999999997,0.0,-0.0013005,-0.00015163,0.0
103,104,0.43006000000000005,0.23479,0.0,-0.0014632,-0.00018928,0.0
104,105,0.37501,0.19938,0.0,-0.0014632,-0.00018928,0.0
105,106,0.32229,0.17985,0.0,-0.0014632,-0.00018928,0.0
106,107,0.27105,0.16724,0.0,0.00067314,-5.7015e-05,0.0
107,108,0.22566999999999998,0.15175,0.0,0.00067314,-5.7015e-05,0.0
108,109,0.09412000000000001,0.16305,0.0,-0.0005823,9.9328e-05,0.0
109,110,0.18137,0.13404000000000002,0.0,-0.00055046,8.9385e-05,0.0
110,111,0.13610999999999998,0.12432,0.0,-0.00052491,0.00010376,0.0
111,112,0.045505000000000004,0.10704000000000001,0.0,-0.00055558,9.391e-05,0.0
112,113,0.045347000000000005,0.15566,0.0,-0.00058005,9.659200000000001e-05,0.0
113,114,0.045933999999999996,0.20432999999999998,0.0,-0.00063108,0.00010632,0.0
114,115,0.047195999999999995,0.25363,0.0,-0.00070495,0.00013572,0.0
