,node_number,x_loc,y_loc,z_loc,x_disp,y_disp,z_disp
0,1,0.035552999999999994,-0.75113,0.0,0.00046564,0.00064286,0.0
1,2,0.0,0.0,0.0,-0.00081513,0.00092317,0.0
2,3,0.033213,-0.7016899999999999,0.0,0.00042903,0.00064047,0.0
3,4,0.030873,-0.65225,0.0,0.00040008,0.0006399,0.0
4,5,0.028533,-0.6028100000000001,0.0,0.00037948,0.00065064,0.0
5,6,0.026193,-0.55337,0.0,0.00035809,0.0006782,0.0
6,7,0.023852,-0.50393,0.0,0.00032417,0.00072139,0.0
7,8,0.021504,-0.45432,0.0,0.00026867,0.00077416,0.0
8,9,0.019053,-0.40253,0.0,0.00018413,0.00083031,0.0
9,10,0.016493999999999998,-0.34846,0.0,6.9395e-05,0.00088089,0.0
10,11,0.014043,-0.29668,0.0,-5.8871000000000006e-05,0.00091587,0.0
11,12,0.011695,-0.24708000000000002,0.0,-0.00019066,0.00093541,0.0
12,13,0.009354799999999998,-0.19764,0.0,-0.00032357,0.00094265,0.0
13,14,0.007014699999999999,-0.1482,0.0,-0.00045304,0.00094112,0.0
14,15,0.0046745,-0.098758,0.0,-0.0005769999999999999,0.00093525,0.0
15,16,0.0023344,-0.049318,0.0,-0.00069675,0.00092885,0.0
16,17,-1.4181,-0.60826,0.0,0.00069893,-0.0041424,0.0
17,18,-0.044964,-0.019287000000000002,0.0,-0.00076871,0.00081517,0.0
18,19,-0.089929,-0.038574000000000004,0.0,-0.00072212,0.00070837,0.0
19,20,-0.13489,-0.057861,0.0,-0.00067772,0.00060515,0.0
20,21,-0.17986,-0.077149,0.0,-0.00063958,0.00050523,0.0
21,22,-0.22482,-0.09643600000000001,0.0,-0.00061155,0.00040553,0.0
22,23,-0.26992,-0.11578,0.0,-0.00059637,0.00029905,0.0
23,24,-0.31553000000000003,-0.13534000000000002,0.0,-0.00059442,0.00017717,0.0
24,25,-0.36718,-0.1575,0.0,-0.00060622,1.4408e-06,0.0
25,26,-0.42954,-0.18425,0.0,-0.00061097,-0.00027748,0.0
26,27,-0.505,-0.21661999999999998,0.0,-0.00049206,-0.00074873,0.0
27,28,-0.5874,-0.25196,0.0,-0.00031774,-0.00094075,0.0
28,29,-0.6702600000000001,-0.2875,0.0,-0.00031774,-0.00094075,0.0
29,30,-0.75313,-0.32305,0.0,-0.00037455,-0.0010709,0.0
30,31,-0.83599,-0.35859,0.0,-0.0003973,-0.0014578,0.0
31,32,-0.91799,-0.39376,0.0,-0.00027373,-0.0018567999999999998,0.0
32,33,-0.99115,-0.42515,0.0,-0.00013386,-0.0022029,0.0
33,34,-1.0516,-0.45108000000000004,0.0,-1.483e-05,-0.0024806,0.0
34,35,-1.1016,-0.47251000000000004,0.0,8.3195e-05,-0.0027077,0.0
35,36,-1.1481,-0.49246999999999996,0.0,0.00017396,-0.0029186999999999998,0.0
36,37,-1.1932,-0.51181,0.0,0.00026169,-0.003123,0.0
37,38,-1.2382,-0.5311,0.0,0.00034912,-0.0033269,0.0
38,39,-1.2831,-0.5503899999999999,0.0,0.00043655,-0.0035306999999999995,0.0
39,40,-1.3281,-0.56967,0.0,0.00052399,-0.0037345,0.0
40,41,-1.3730000000000002,-0.58896,0.0,0.00061142,-0.0039384,0.0
41,42,-1.3688,-0.6131,0.0,0.00072086,-0.0039193000000000006,0.0
42,43,-1.3196,-0.6179399999999999,0.0,0.00074279,-0.0036961999999999997,0.0
43,44,-1.2704,-0.6227699999999999,0.0,0.00076472,-0.0034729999999999995,0.0
44,45,-1.2212,-0.62761,0.0,0.00078665,-0.0032499000000000004,0.0
45,46,-1.172,-0.63245,0.0,0.00080857,-0.0030268,0.0
46,47,-1.1228,-0.6372800000000001,0.0,0.00083042,-0.0028036,0.0
47,48,-1.0735,-0.64212,0.0,0.00085211,-0.0025805999999999997,0.0
48,49,-1.0193,-0.64745,0.0,0.00087552,-0.0023357,0.0
49,50,-0.95325,-0.65394,0.0,0.00090527,-0.0020402000000000003,0.0
50,51,-0.87285,-0.66185,0.0,0.00094723,-0.0016887,0.0
51,52,-0.78382,-0.6706,0.0,0.0010386,-0.0012843,0.0
52,53,-0.69312,-0.6795100000000001,0.0,0.0011715,-0.0007747000000000001,0.0
53,54,-0.60242,-0.68842,0.0,0.0012161,6.3608e-06,0.0
54,55,-0.5129600000000001,-0.69722,0.0,0.00049535,0.00033711,0.0
55,56,-0.43138999999999994,-0.70523,0.0,8.6325e-05,0.00040819,0.0
56,57,-0.36436,-0.71182,0.0,8.6325e-05,0.00040819,0.0
57,58,-0.30939,-0.71722,0.0,8.6325e-05,0.00040819,0.0
58,59,-0.25979,-0.7221,0.0,0.00015859999999999998,0.00037453,0.0
59,60,-0.21048000000000003,-0.72695,0.0,0.00031816,0.00038721,0.0
60,61,-0.16126,-0.73178,0.0,0.00039672,0.00044091,0.0
61,62,-0.11204000000000001,-0.7366199999999999,0.0,0.00043949,0.00050258,0.0
62,63,-0.062827,-0.74146,0.0,0.00045738,0.00055896,0.0
63,64,-0.013611000000000002,-0.74629,0.0,0.00046257,0.00060491,0.0
