,node_number,named_selection,x_loc,y_loc,z_loc,x_disp,y_disp,z_disp,x_force,y_force,z_force
0,1,-1,0.18283,1.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,-1,0.17683,1.4343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,-1,0.17084000000000002,1.3857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,-1,0.16484000000000001,1.3371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,-1,0.15885,1.2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,-1,0.15285,1.2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,-1,0.14683,1.1909999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,-1,0.14072,1.1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,-1,0.13401,1.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,-1,0.1258,1.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,-1,0.11575999999999999,0.9389700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,-1,0.10413,0.8446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14,-1,0.091436,0.74166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,15,-1,0.07874099999999999,0.63868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,-1,0.067103,0.5442899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,-1,0.057059000000000006,0.46282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,18,-1,0.048839,0.39614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,19,-1,0.042126,0.34169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20,-1,0.036012999999999996,0.29211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,21,-1,0.029992,0.24327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,22,-1,0.023997,0.19464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,23,-1,0.018001,0.14601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,24,-1,0.012005,0.09737699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,25,-1,0.0060096,0.048745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,26,1,-0.9741700000000001,0.6176699999999999,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
26,27,1,-0.93401,0.6477,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
27,28,4,-0.89385,0.67774,0.0,-0.00144859688948925,-0.000165575137597691,0.0,-61.53949007774921,-58.385501816370706,0.0
28,29,4,-0.85369,0.70777,0.0,-0.00144859688948925,-0.000165575137597691,0.0,-61.53949007774921,-58.385501816370706,0.0
29,30,4,-0.81353,0.7378100000000001,0.0,-0.00144859688948925,-0.000165575137597691,0.0,-61.53949007774921,-58.385501816370706,0.0
30,31,1,-0.77336,0.76785,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
31,32,1,-0.7329100000000001,0.7981,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
32,33,1,-0.69167,0.82894,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
33,34,1,-0.6459199999999999,0.86316,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
34,35,2,-0.58929,0.90551,0.0,0.00121467512462744,-0.000783138526688442,0.0,0.0,0.0,0.0
35,36,-1,-0.52127,0.9563799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,-1,-0.4411,1.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,38,-1,-0.35394000000000003,1.0815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,39,-1,-0.27363000000000004,1.1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,40,-1,-0.20493000000000003,1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,41,-1,-0.14695999999999998,1.2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,42,-1,-0.10002,1.2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,43,-1,-0.058226,1.3027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,44,-1,-0.017862,1.3329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,45,-1,0.022298,1.3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,46,-1,0.06245800000000001,1.3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,47,-1,0.10262,1.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,48,-1,0.14278,1.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,49,-1,-0.043049000000000004,0.027295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,50,-1,-0.08609800000000001,0.05459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,51,-1,-0.12915,0.081886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,52,-1,-0.1722,0.10918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,53,-1,-0.21525,0.13648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,54,-1,-0.25833,0.16379000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,55,-1,-0.30269,0.19192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,56,-1,-0.35397,0.22443000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,57,-1,-0.41689,0.26433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,58,-1,-0.48645,0.30843000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,59,-1,-0.55643,0.3528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,60,-1,-0.62024,0.39326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,61,-1,-0.67196,0.42606000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,62,-1,-0.71607,0.45402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,63,-1,-0.75912,0.48131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,64,-1,-0.80216,0.50861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,65,1,-0.84521,0.5359,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
65,66,1,-0.88826,0.5632,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
66,67,1,-0.9313100000000001,0.59049,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
67,68,-1,-0.053054,1.0663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,69,-1,-0.097868,0.9927299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,70,-1,-0.58703,0.61163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,71,3,-0.60695,0.65292,0.0,-0.000539313607494545,-0.000184976022874698,0.0,0.0,0.0,0.0
71,72,-1,-0.18694000000000002,0.4046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,73,-1,-0.28169,0.67027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,74,-1,-0.55906,0.64631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,75,-1,-0.21874000000000002,0.45227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,76,-1,-0.35518,0.5938399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,77,-1,-0.42846999999999996,0.61087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,78,-1,-0.49662,0.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,79,6,-0.43845,0.6924,0.0,0.0,0.0,0.0,-48.3136037238592,-35.0295367594204,0.0
79,80,6,-0.30433000000000004,0.8071699999999999,0.0,0.0,0.0,0.0,-48.3136037238592,-35.0295367594204,0.0
80,81,-1,-0.11112000000000001,0.31798000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,82,-1,-0.14029,0.44333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,83,-1,-0.1984,0.63493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,84,-1,-0.18199,0.5219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,85,5,-0.56609,0.69122,0.0,0.0,0.0,0.0,84.83573227097429,30.6540232785065,0.0
85,86,3,-0.67433,0.65986,0.0,-0.000539313607494545,-0.000184976022874698,0.0,0.0,0.0,0.0
86,87,5,-0.62654,0.68443,0.0,-0.000539313607494545,-0.000184976022874698,0.0,84.83573227097429,30.6540232785065,0.0
87,88,-1,-0.1708,0.31066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,89,-1,-0.3724,0.50978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,90,-1,-0.43636,0.53284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,91,-1,-0.61952,0.5727399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,92,3,-0.6675300000000001,0.59733,0.0,-0.000539313607494545,-0.000184976022874698,0.0,0.0,0.0,0.0
92,93,-1,-0.012024,1.1357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,94,-1,0.027116,1.2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,95,-1,-0.05449299999999999,0.26288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,96,-1,-0.061832000000000005,0.31990999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,97,-1,-0.070115,0.37945999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,98,-1,-0.084562,0.45045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,99,-1,-0.10057999999999999,0.52272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,100,-1,-0.10951,0.61455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,101,-1,-0.1039,0.70582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,102,-1,0.020101,1.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,103,-1,0.048050999999999996,1.1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,104,1,-0.79256,0.65313,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
104,105,-1,-0.69533,0.55893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,106,-1,-0.46712,0.46425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,107,-1,-0.40602,0.4345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,108,-1,-0.29927,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,109,-1,-0.25327,0.31028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,110,-1,-0.20811,0.26727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,111,-1,-0.046995999999999996,0.20235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,112,-1,-0.09704,0.16645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,113,-1,-0.13560999999999998,0.19147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,114,-1,-0.039583,0.9604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,115,-1,-0.010067,1.0461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,116,1,-0.74765,0.67285,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
116,117,1,-0.7056100000000001,0.6955600000000001,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
117,118,5,-0.65279,0.7218399999999999,0.0,0.00121467512462744,-0.000783138526688442,0.0,84.83573227097429,30.6540232785065,0.0
118,119,5,-0.53377,0.75802,0.0,0.0,0.0,0.0,84.83573227097429,30.6540232785065,0.0
119,120,5,-0.46898999999999996,0.77453,0.0,0.0,0.0,0.0,84.83573227097429,30.6540232785065,0.0
120,121,-1,-0.14690999999999999,1.0437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,122,-1,-0.093657,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,123,-1,-0.047004000000000004,1.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,124,-1,0.026481,1.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,125,-1,-0.059436,0.14498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,126,-1,0.05013,1.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,127,-1,0.0047263,1.2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,128,-1,-0.036403,1.2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,129,-1,-0.075692,1.2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,130,-1,-0.12929000000000002,1.1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,131,-1,-0.1851,1.1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,132,-1,-0.24670999999999998,1.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,133,-1,-0.3108,0.98455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,134,-1,-0.37584,0.9257799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,135,-1,-0.45448999999999995,0.8843799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,136,5,-0.51749,0.8477100000000001,0.0,0.0,0.0,0.0,84.83573227097429,30.6540232785065,0.0
136,137,5,-0.5794699999999999,0.81717,0.0,-0.000539313607494545,-0.000184976022874698,0.0,84.83573227097429,30.6540232785065,0.0
137,138,5,-0.63595,0.7885300000000001,0.0,0.00121467512462744,-0.000783138526688442,0.0,84.83573227097429,30.6540232785065,0.0
138,139,1,-0.68825,0.76094,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
139,140,1,-0.73468,0.73406,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
140,141,1,-0.78028,0.70687,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
141,142,1,-0.8222,0.67953,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
142,143,1,-0.8613799999999999,0.65052,0.0,-0.00144859688948925,-0.000165575137597691,0.0,0.0,0.0,0.0
143,144,-1,-0.25355,0.8991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,145,-1,-0.073792,0.09739199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,146,-1,-0.11377999999999999,0.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,147,-1,-0.15446,0.15216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,148,-1,-0.19572,0.18469000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,149,-1,-0.2359,0.21741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,150,-1,-0.28308,0.25542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,151,-1,-0.33353,0.29255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,152,-1,-0.38799,0.33071999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,153,-1,-0.44671000000000005,0.36839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,154,-1,-0.5070600000000001,0.40373000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,155,-1,-0.56602,0.43555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,156,-1,-0.62285,0.46443999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,157,-1,-0.67556,0.49216000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,158,-1,-0.72433,0.51865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,159,3,-0.7713399999999999,0.54371,0.0,-0.000539313607494545,-0.000184976022874698,0.0,0.0,0.0,0.0
