,node_number,named_selection,x_loc,y_loc,z_loc,x_disp,y_disp,z_disp,x_force,y_force,z_force
0,1,-1,0.11442999999999999,0.49062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,-1,0.10299000000000001,0.44156000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,-1,0.091542,0.3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,-1,0.0801,0.34343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,-1,0.06865700000000001,0.29436999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,-1,0.057214,0.24531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,-1,0.045771,0.19625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,-1,0.034328,0.14719000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,-1,0.022886,0.098124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,-1,0.011443,0.049062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,-1,-0.76871,0.96216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,-1,-0.7244,0.9385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14,-1,-0.6801,0.91484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,15,-1,-0.63579,0.8911899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,-1,-0.59149,0.8675299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,-1,-0.54718,0.84388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,18,-1,-0.50285,0.82021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,19,-1,-0.45803,0.79627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20,-1,-0.40913,0.7701600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,21,-1,-0.35483000000000003,0.74117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,22,-1,-0.30015,0.7119800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,23,1,-0.24581,0.68296,0.0,-0.0013200142088939698,-0.000840658614554116,0.0,0.0,0.0,0.0
23,24,3,-0.19668,0.65673,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
24,25,3,-0.15154,0.63263,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
25,26,3,-0.1072,0.6089600000000001,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
26,27,1,-0.0629,0.5853,0.0,-0.0013200142088939698,-0.000840658614554116,0.0,0.0,0.0,0.0
27,28,1,-0.018594,0.56165,0.0,-0.0013200142088939698,-0.000840658614554116,0.0,0.0,0.0,0.0
28,29,1,0.025711,0.53799,0.0,-0.0013200142088939698,-0.000840658614554116,0.0,0.0,0.0,0.0
29,30,1,0.070016,0.5143300000000001,0.0,-0.0013200142088939698,-0.000840658614554116,0.0,0.0,0.0,0.0
30,31,-1,-0.030981,0.038777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,32,-1,-0.061961,0.077554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,33,-1,-0.092942,0.11632999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,34,-1,-0.12392,0.15511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,35,-1,-0.1549,0.19389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,36,-1,-0.18588,0.23265999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,-1,-0.21723,0.27189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,38,-1,-0.25123,0.31445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,39,-1,-0.28872,0.36138000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,40,-1,-0.32663000000000003,0.40883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,41,-1,-0.36486,0.45668000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,42,-1,-0.40309,0.50453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,43,-1,-0.44132,0.55238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,44,-1,-0.47955,0.60023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,45,-1,-0.51713,0.6472600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,46,-1,-0.5513899999999999,0.69015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,47,-1,-0.58281,0.72948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,48,-1,-0.61379,0.76826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,49,-1,-0.64478,0.80703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,50,-1,-0.67576,0.8458100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,51,-1,-0.7067399999999999,0.88459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,52,-1,-0.7377199999999999,0.92337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,53,3,-0.26805999999999996,0.60419,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
53,54,-1,-0.071688,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,55,-1,-0.091653,0.38627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,56,3,-0.17179,0.4965,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
56,57,3,-0.19941,0.54886,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
57,58,3,-0.1558,0.5268,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
58,59,3,-0.22665,0.5838399999999999,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
59,60,3,-0.11237,0.49626000000000003,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
60,61,-1,-0.07560800000000001,0.46116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,62,-1,-0.015972,0.31688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,63,-1,-0.048565,0.22471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,64,-1,-0.085341,0.26578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,65,-1,-0.11274,0.30833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,66,-1,-0.13934000000000002,0.35041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,67,3,-0.20237,0.43648000000000003,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
67,68,3,-0.23310999999999998,0.49785,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
68,69,-1,-0.030663,0.41991999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,70,-1,-0.038055,0.17929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,71,-1,-0.47778000000000004,0.75384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,72,-1,-0.43659,0.72246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,73,-1,-0.38681,0.68714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,74,-1,-0.3361,0.64661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,75,-1,-0.27001,0.64258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,76,3,-0.21575,0.62107,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
76,77,3,-0.17169,0.59209,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
77,78,3,-0.12986,0.56577,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
78,79,3,-0.086016,0.53833,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
79,80,2,-0.042837,0.5077,0.0,8.536631600052048e-06,0.000266215306723505,0.0,0.0,0.0,0.0
80,81,2,0.00099342,0.48046000000000005,0.0,8.536631600052048e-06,0.000266215306723505,0.0,0.0,0.0,0.0
81,82,-1,0.049907,0.45936000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,83,-1,0.035064,0.40931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,84,-1,0.028287,0.35916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,85,-1,0.023521,0.30789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,86,-1,0.013753,0.2583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,87,-1,0.0041699,0.21191999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,88,-1,-0.004883600000000001,0.16476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,89,-1,-0.020489,0.11961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,90,-1,-0.062223,0.15019000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,91,-1,-0.090573,0.19169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,92,-1,-0.11905999999999999,0.23074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,93,-1,-0.15012999999999999,0.27155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,94,-1,-0.18070999999999998,0.31318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,95,-1,-0.21309,0.35646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,96,-1,-0.24695999999999999,0.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,97,3,-0.28147,0.45087,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
97,98,-1,-0.31945999999999997,0.49715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,99,-1,-0.35613,0.5475899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,100,-1,-0.39126,0.59667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,101,-1,-0.47113,0.67952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,102,-1,-0.5138199999999999,0.71631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,103,-1,-0.53604,0.76945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,104,-1,-0.57727,0.8034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,105,-1,-0.61428,0.8336899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,106,3,-0.31066,0.58267,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
106,107,-1,-0.023459,0.36474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,108,3,-0.27502,0.53628,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
108,109,-1,-0.024922,0.26821999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,110,3,-0.15338,0.46183,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
110,111,-1,-0.42983000000000005,0.64018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,112,-1,-0.16879,0.3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,113,-1,-0.055951,0.29945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,114,-1,-0.12014000000000001,0.42443000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,115,-1,0.10870999999999999,0.46608999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,116,1,0.092222,0.50248,0.0,-0.0013200142088939698,-0.000840658614554116,0.0,0.0,0.0,0.0
116,117,-1,0.0057214,0.024531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,118,-1,-0.01549,0.019389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,119,-1,0.097264,0.41703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,120,-1,0.076446,0.45046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,121,-1,0.08582100000000001,0.36796999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,122,-1,0.063303,0.4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,123,-1,0.074378,0.3189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,124,-1,0.054193,0.3513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,125,-1,0.062935,0.26984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,126,-1,0.046089,0.30113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,127,-1,0.051493,0.22078000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,128,-1,0.035483999999999995,0.25181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,129,-1,0.04005,0.17172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,130,-1,0.024971,0.20409000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,131,-1,0.028607,0.12265999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,132,-1,0.014722,0.15597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,133,-1,0.017164,0.07359299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,134,-1,-0.0040476,0.068451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,135,-1,0.0011982000000000002,0.10887000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,136,-1,-0.009769,0.04392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,137,-1,-0.74656,0.9503299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,138,-1,-0.75321,0.94276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,139,-1,-0.70225,0.9266700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,140,-1,-0.73106,0.9309299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,141,-1,-0.65795,0.90302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,142,-1,-0.69342,0.8997200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,143,-1,-0.61364,0.87936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,144,-1,-0.65577,0.8685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,145,-1,-0.6250399999999999,0.86244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,146,-1,-0.56934,0.8557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,147,-1,-0.6028899999999999,0.8506100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,148,-1,-0.5250199999999999,0.83204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,149,-1,-0.56223,0.8236399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,150,-1,-0.48044,0.80824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,151,-1,-0.51945,0.79483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,152,-1,-0.43358,0.78322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,153,-1,-0.4679,0.7750600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,154,-1,-0.38198000000000004,0.75567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,155,-1,-0.42286,0.74631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,156,-1,-0.32749,0.72658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,157,-1,-0.37082,0.71415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,158,-1,-0.27298,0.69747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,159,-1,-0.31813,0.67929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,160,1,-0.22125,0.66985,0.0,-0.0013200142088939698,-0.000840658614554116,0.0,0.0,0.0,0.0
160,161,2,-0.25791,0.66277,0.0,8.536631600052048e-06,0.000266215306723505,0.0,0.0,0.0,0.0
161,162,3,-0.17411,0.64468,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
162,163,3,-0.20621,0.6389,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
163,164,3,-0.12937,0.62079,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
164,165,3,-0.16162,0.61236,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
165,166,1,-0.085052,0.59713,0.0,-0.0013200142088939698,-0.000840658614554116,0.0,0.0,0.0,0.0
166,167,3,-0.11853,0.58736,0.0,9.10684140866837e-05,0.0005594563848282451,0.0,0.0,0.0,0.0
167,168,1,-0.040747000000000005,0.57347,0.0,-0.0013200142088939698,-0.000840658614554116,0.0,0.0,0.0,0.0
168,169,1,-0.07445800000000001,0.56182,0.0,-0.0013200142088939698,-0.000840658614554116,0.0,0.0,0.0,0.0
