,node_number,named_selection,x_loc,y_loc,z_loc,x_disp,y_disp,z_disp,x_force,y_force,z_force
0,1,1,-0.077976,-1.0856,0.0,0.00012464485184683302,-0.000597991364884265,0.0,0.0,0.0,0.0
1,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,-1,-0.074317,-1.0346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,-1,-0.070658,-0.98369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,-1,-0.066999,-0.93275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,-1,-0.06334,-0.88181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,-1,-0.059681,-0.83088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,-1,-0.056022,-0.77994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,-1,-0.052257000000000005,-0.72751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,-1,-0.047729,-0.6644800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,-1,-0.042201,-0.5875199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,-1,-0.035755,-0.49777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,-1,-0.03023,-0.42086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14,-1,-0.025706,-0.35786999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,15,-1,-0.021942,-0.30546999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,-1,-0.018283,-0.25453000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,-1,-0.014624000000000002,-0.2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,18,-1,-0.010965,-0.15266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,19,-1,-0.0073065,-0.10172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20,-1,-0.0036476,-0.050782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,21,-1,-1.0583,-0.83952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,22,-1,-0.038423,-0.030481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,23,-1,-0.07684500000000001,-0.060961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,24,-1,-0.11527000000000001,-0.091442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,25,-1,-0.15369000000000002,-0.12192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,26,4,-0.19211,-0.1524,0.0,0.00112870944746676,0.0008728036323693719,0.0,0.0,0.0,0.0
26,27,4,-0.23054000000000002,-0.18288,0.0,0.00112870944746676,0.0008728036323693719,0.0,0.0,0.0,0.0
27,28,4,-0.26955999999999997,-0.21384,0.0,0.00112870944746676,0.0008728036323693719,0.0,0.0,0.0,0.0
28,29,4,-0.31245,-0.24786999999999998,0.0,0.00112870944746676,0.0008728036323693719,0.0,0.0,0.0,0.0
29,30,4,-0.36378,-0.28859,0.0,0.00112870944746676,0.0008728036323693719,0.0,0.0,0.0,0.0
30,31,6,-0.4256,-0.33763000000000004,0.0,-0.00135679980139592,0.00021872231422908798,0.0,0.0,0.0,0.0
31,32,6,-0.49413999999999997,-0.39200999999999997,0.0,-0.00135679980139592,0.00021872231422908798,0.0,0.0,0.0,0.0
32,33,-1,-0.56463,-0.44792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,34,-1,-0.63234,-0.50163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,35,-1,-0.6936899999999999,-0.5503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,36,-1,-0.74584,-0.59168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,-1,-0.78884,-0.62579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,38,-1,-0.82776,-0.65666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,39,-1,-0.86618,-0.68714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,40,-1,-0.9046,-0.71763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,41,-1,-0.9430299999999999,-0.74811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,42,-1,-0.98145,-0.77859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,43,-1,-1.0199,-0.80907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,44,-1,-1.0103,-0.85155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,45,-1,-0.96242,-0.8635799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,46,-1,-0.9145,-0.87561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,47,-1,-0.8665799999999999,-0.8876299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,48,-1,-0.81866,-0.89966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,49,-1,-0.77074,-0.91169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,50,-1,-0.7220300000000001,-0.92391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,51,-1,-0.6650699999999999,-0.93821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,52,-1,-0.60146,-0.9541700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,53,-1,-0.53303,-0.97135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,54,3,-0.46846000000000004,-0.98756,0.0,0.000251129846363642,-0.000615547512521996,0.0,0.0,0.0,0.0
54,55,3,-0.41428999999999994,-1.0012,0.0,0.000251129846363642,-0.000615547512521996,0.0,0.0,0.0,0.0
55,56,-1,-0.36556,-1.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,57,-1,-0.31764000000000003,-1.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,58,2,-0.26971999999999996,-1.0374,0.0,-0.000276206468666475,-0.0006861044605859481,0.0,0.0,0.0,0.0
58,59,2,-0.2218,-1.0495,0.0,-0.000276206468666475,-0.0006861044605859481,0.0,0.0,0.0,0.0
59,60,2,-0.17388,-1.0615,0.0,-0.000276206468666475,-0.0006861044605859481,0.0,0.0,0.0,0.0
60,61,1,-0.12596,-1.0735,0.0,0.00012464485184683302,-0.000597991364884265,0.0,0.0,0.0,0.0
61,62,-1,-0.10686,-0.25893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,63,-1,-0.14140999999999998,-0.2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,64,-1,-0.46797,-0.66504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,65,3,-0.50384,-0.8292,0.0,0.000251129846363642,-0.000615547512521996,0.0,0.0,0.0,0.0
65,66,-1,-0.15837,-0.28836999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,67,-1,-0.28781999999999996,-0.63134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,68,-1,-0.3484,-0.68287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,69,-1,-0.29348,-0.72902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,70,-1,-0.32363000000000003,-0.78214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,71,-1,-0.26316,-0.80235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,72,-1,-0.52762,-0.70827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,73,-1,-0.5926899999999999,-0.75573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
