,node_number,named_selection,x_loc,y_loc,z_loc,x_disp,y_disp,z_disp,x_force,y_force,z_force
0,1,-1,0.035552999999999994,-0.75113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,-1,0.033213,-0.7016899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,-1,0.030873,-0.65225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,-1,0.028533,-0.6028100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,-1,0.026193,-0.55337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,-1,0.023852,-0.50393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,-1,0.021504,-0.45432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,-1,0.019053,-0.40253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,-1,0.016493999999999998,-0.34846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11,-1,0.014043,-0.29668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12,-1,0.011695,-0.24708000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,13,-1,0.009354799999999998,-0.19764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14,-1,0.007014699999999999,-0.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,15,-1,0.0046745,-0.098758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,-1,0.0023344,-0.049318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,-1,-1.4181,-0.60826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,18,-1,-0.044964,-0.019287000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,19,-1,-0.089929,-0.038574000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20,-1,-0.13489,-0.057861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,21,-1,-0.17986,-0.077149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,22,4,-0.22482,-0.09643600000000001,0.0,0.0,0.0,0.0,32.0470506310606,-184.73811030351501,0.0
22,23,4,-0.26992,-0.11578,0.0,0.0,0.0,0.0,32.0470506310606,-184.73811030351501,0.0
23,24,4,-0.31553000000000003,-0.13534000000000002,0.0,0.0,0.0,0.0,32.0470506310606,-184.73811030351501,0.0
24,25,4,-0.36718,-0.1575,0.0,0.0,0.0,0.0,32.0470506310606,-184.73811030351501,0.0
25,26,5,-0.42954,-0.18425,0.0,0.0,0.0,0.0,-32.148798381065895,88.34584380255801,0.0
26,27,6,-0.505,-0.21661999999999998,0.0,0.0,0.0,0.0,195.693407955974,102.692979740333,0.0
27,28,1,-0.5874,-0.25196,0.0,-0.000317738118249284,-0.000940745375787941,0.0,0.0,0.0,0.0
28,29,1,-0.6702600000000001,-0.2875,0.0,-0.000317738118249284,-0.000940745375787941,0.0,0.0,0.0,0.0
29,30,-1,-0.75313,-0.32305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,31,-1,-0.83599,-0.35859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,32,-1,-0.91799,-0.39376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,33,-1,-0.99115,-0.42515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,34,-1,-1.0516,-0.45108000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,35,-1,-1.1016,-0.47251000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,36,-1,-1.1481,-0.49246999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,-1,-1.1932,-0.51181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,38,-1,-1.2382,-0.5311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,39,-1,-1.2831,-0.5503899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,40,-1,-1.3281,-0.56967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,41,-1,-1.3730000000000002,-0.58896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,42,-1,-1.3688,-0.6131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,43,-1,-1.3196,-0.6179399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,44,-1,-1.2704,-0.6227699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,45,-1,-1.2212,-0.62761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,46,-1,-1.172,-0.63245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,47,-1,-1.1228,-0.6372800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,48,-1,-1.0735,-0.64212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,49,-1,-1.0193,-0.64745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,50,-1,-0.95325,-0.65394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,51,-1,-0.87285,-0.66185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,52,-1,-0.78382,-0.6706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,53,-1,-0.69312,-0.6795100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,54,9,-0.60242,-0.68842,0.0,0.0,0.0,0.0,-46.36087815222201,-13.611829771387,0.0
54,55,8,-0.5129600000000001,-0.69722,0.0,0.0,0.0,0.0,-47.2403353828005,-48.863699808909104,0.0
55,56,3,-0.43138999999999994,-0.70523,0.0,8.63253829811477e-05,0.00040819073216443797,0.0,0.0,0.0,0.0
56,57,3,-0.36436,-0.71182,0.0,8.63253829811477e-05,0.00040819073216443797,0.0,0.0,0.0,0.0
57,58,3,-0.30939,-0.71722,0.0,8.63253829811477e-05,0.00040819073216443797,0.0,0.0,0.0,0.0
58,59,-1,-0.25979,-0.7221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,60,-1,-0.21048000000000003,-0.72695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,61,-1,-0.16126,-0.73178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,62,-1,-0.11204000000000001,-0.7366199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,63,-1,-0.062827,-0.74146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,64,-1,-0.013611000000000002,-0.74629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,65,-1,-0.20285,-0.53185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,66,-1,-0.19526,-0.50202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,67,-1,-0.21602,-0.28202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,68,-1,-0.2441,-0.43116000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
